2013/08/11, 3.0157724559649157
2013/08/11, 3.4525230236710995
2013/08/12, 3.722822690641931
2013/08/17, 2.753087377325117
2013/08/16, 3.1394870478146752
2013/08/20, 2.245188269996769
2013/08/21, 1.9356344043951026
2013/08/22, 1.613011058894318
2013/08/23, 1.1793026551028944
2013/08/27, 0.9142924899333229
2013/09/01, 0.7153694194022844
2013/09/07, 0.6042752067058812
2013/09/08, 0.27315722762915495
2013/09/14, 0.6561542892422718
2013/09/19, 0.17833336689691226
2013/09/22, 0.1369755411008402
2013/09/26, 0.3265715243997498
2013/09/29, 0.13311075585660426
2013/10/06, 0.18700607218148058
2013/10/07, 0.3382384267183989
2013/10/16, 0.19231579748183592
2013/10/21, 0.5844137131514247
2013/10/24, 0.9841820406507145
2013/10/28, 1.4798014951126612
2013/10/30, 1.7965561995276773
2013/10/29, 1.017048733532814
2013/11/03, 2.1243220881431863
2013/11/08, 2.0735678420632206
2013/11/07, 2.4950908874956412
2013/11/06, 3.0250683336768422
2013/11/06, 3.381931416181673
2013/11/07, 3.681519146610297
2013/11/12, 2.161424595822962
2013/11/12, 1.7866157581751554
2013/11/18, 2.5364633460128556
2013/11/18, 2.879820728930623
2013/11/21, 2.063891741793145
2013/11/17, 3.3250254033103928
2013/11/28, 1.9015577762924565
2013/11/26, 1.4653809578150563
2013/11/28, 1.2278626041310048
2013/12/01, 2.1011736304701043
2013/12/03, 1.626842284536567
2013/12/04, 1.2562364487047812
2013/12/07, 0.8948958721296965
2013/12/11, 0.6240264464224579
2013/12/12, 0.3399132717106008
